dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,31.681911,13.498557,44.950448,0.235803,-1.592515,5.014215,1.570452
0.020000,31.681913,13.502676,44.954567,0.205962,-1.492056,5.022947,1.570517
0.020000,31.681914,13.506238,44.958130,0.178133,-1.391444,5.030610,1.570574
0.020000,31.681914,13.509285,44.961176,0.152319,-1.290698,5.037273,1.570622
0.020000,31.681915,13.511855,44.963746,0.128523,-1.189838,5.043006,1.570663
0.020000,31.681915,13.513990,44.965881,0.106745,-1.088881,5.047878,1.570697
0.020000,31.681915,13.515730,44.967621,0.086988,-0.987842,5.051960,1.570724
0.020000,31.681915,13.517115,44.969006,0.069253,-0.886735,5.055321,1.570746
0.020000,31.681915,13.518186,44.970077,0.053542,-0.785575,5.058031,1.570763
0.020000,31.681915,13.518983,44.970874,0.039855,-0.684371,5.060161,1.570776
0.020000,31.681915,13.519547,44.971438,0.028192,-0.583136,5.061780,1.570785
0.020000,31.681915,13.519918,44.971809,0.018554,-0.481877,5.062960,1.570791
0.020000,31.681915,13.520137,44.972028,0.010942,-0.380601,5.063769,1.570794
0.020000,31.681915,13.520244,44.972135,0.005356,-0.279316,5.064279,1.570796
0.020000,31.681915,13.520280,44.972171,0.001795,-0.178024,5.064560,1.570796
0.020000,31.681915,13.520285,44.972176,0.000261,-0.076731,5.064682,1.570796
0.020000,31.681915,13.520285,44.972176,0.000000,-0.013042,3.184448,1.570796
