dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,29.515912,13.499303,41.549075,0.227693,-1.537533,4.837565,1.570452
0.020000,29.515913,13.503281,41.553053,0.198881,-1.440597,4.846787,1.570517
0.020000,29.515914,13.506721,41.556493,0.172011,-1.343500,4.854881,1.570574
0.020000,29.515914,13.509663,41.559435,0.147086,-1.246261,4.861918,1.570622
0.020000,29.515915,13.512145,41.561917,0.124108,-1.148902,4.867973,1.570663
0.020000,29.515915,13.514206,41.563978,0.103079,-1.051440,4.873118,1.570697
0.020000,29.515915,13.515886,41.565658,0.084001,-0.953891,4.877429,1.570724
0.020000,29.515915,13.517224,41.566996,0.066876,-0.856271,4.880978,1.570746
0.020000,29.515915,13.518258,41.568030,0.051704,-0.758595,4.883840,1.570763
0.020000,29.515915,13.519028,41.568800,0.038487,-0.660873,4.886089,1.570776
0.020000,29.515915,13.519572,41.569344,0.027224,-0.563117,4.887799,1.570785
0.020000,29.515915,13.519930,41.569703,0.017917,-0.465336,4.889044,1.570791
0.020000,29.515915,13.520142,41.569914,0.010567,-0.367538,4.889898,1.570794
0.020000,29.515915,13.520245,41.570017,0.005172,-0.269729,4.890437,1.570796
0.020000,29.515915,13.520280,41.570052,0.001734,-0.171915,4.890733,1.570796
0.020000,29.515915,13.520285,41.570057,0.000252,-0.074097,4.890862,1.570796
0.020000,29.515915,13.520285,41.570057,0.000000,-0.012594,3.075159,1.570796
