dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,30.598911,13.498930,43.284274,0.216432,-1.516687,4.970300,1.570452
0.020000,30.598913,13.502978,43.288319,0.188086,-1.417281,4.970300,1.570517
0.020000,30.598914,13.506480,43.291817,0.161729,-1.317875,4.970300,1.570574
0.020000,30.598914,13.509474,43.294808,0.137359,-1.218469,4.970300,1.570622
0.020000,30.598915,13.512000,43.297331,0.114978,-1.119063,4.970300,1.570663
0.020000,30.598915,13.514098,43.299427,0.094585,-1.019657,4.970300,1.570697
0.020000,30.598915,13.515808,43.301134,0.076180,-0.920251,4.970300,1.570724
0.020000,30.598915,13.517169,43.302494,0.059763,-0.820845,4.970300,1.570746
0.020000,30.598915,13.518222,43.303545,0.045334,-0.721439,4.970300,1.570763
0.020000,30.598915,13.519005,43.304327,0.032893,-0.622033,4.970300,1.570776
0.020000,30.598915,13.519559,43.304880,0.022441,-0.522627,4.970300,1.570785
0.020000,30.598915,13.519924,43.305245,0.013977,-0.423221,4.970300,1.570791
0.020000,30.598915,13.520139,43.305459,0.007500,-0.323815,4.970300,1.570794
0.020000,30.598915,13.520245,43.305565,0.003012,-0.224409,4.970300,1.570796
0.020000,30.598915,13.520280,43.305600,0.000512,-0.125003,4.970300,1.570796
0.020000,30.598915,13.520285,43.305605,0.000000,-0.025597,4.970300,1.570796
0.020000,30.598915,13.520285,43.305605,0.000000,0.000000,1.279871,1.570796
